stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length
1.0,2018-07-28T04:11:31,Tracey A,"We booked around noon and arrived around 9pm. Our room, 130, was at the end of the hall, by an A/C unit set at 60 degrees. Upon entering, we were immediately hit with a strong mold smell. Our room A/C unit was also set at 60. We turned it to heat and began suffocating from an enveloping odor of mold/mildew. Everything--carpet and sheets, felt damp. We asked to move but were told all rooms were taken. Suspecting water damage, I found peeling wallpaper near the floor and doors in the hallway. Inspecting the room, ceiling paint was cracking, falling away, and stained with water rings. The walls are weak and give under pressure near the floor under the window. Metal fixings (hinges, pipes, hangers...) are rusted. There are cobwebs in the corners, and plenty of pubic hairs on the bathroom floor. The door sign with the room prices is yellowed, smudged (mildew?), and has hair hanging from it. The free wifi had 1 bar at best and really never stayed connected throughout our stay. This was much worse than but much more expensive than the motel we stayed at the night before.",Days Inn & Suites by Wyndham Kansas City South,,"This relaxed budget hotel off I-435 is 4 miles from the Starlight Theatre, 5 miles from Kansas City Zoo, and 8 miles from baseball and football at the Harry S. Truman Sports Complex.
 Unfussy rooms come with free Wi-Fi, flat-screen TVs, and tea and coffeemakers. Upgraded rooms include microwaves and minifridges, while suites add living rooms. Kids age 17 and under stay at no charge with an adult.
 Free amenities consist of parking, and continental breakfast served in a casual dining area. There's also a fitness center and a coin-operated laundry.",$53,3.3,1.0,True,ChdDSUhNMG9nS0VJQ0FnSURBaHB2Tzd3RRAB,Hotel,https://lh5.googleusercontent.com/p/AF1QipMRYMEnOK4wBuyxCliJeNs1_leWeOirCJ8gGvo=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOORWKI2nlTPkyfEvxygWr18QG5I-6lHdrnhvw=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPlf9hFxxjoEUcAn2ULj8pCSLLUWoI1ooWyQpk=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOMAmydllzp370MP_K0yZ_lf8CZnJ0-NX66AtE=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNgldhUk5M8FnesSCG23ZuLEE5Ttxx7GApj110=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNxA3_kXYNwNNBbvnToQjiO48cxad5gYX1B2SQ=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNMtJrOV9lmowYuLO_o5q9KAJZJTbmLzKFtW70=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPy1g1JVesnERZUbC8Sf-y2XSUHSXh5Nsv09-M=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPU8X_jsAfzML-x2bab-baB_efaYkCd7vvx-Rg=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN5cneiCBgwYY9-9I5do8kfBHPH07NNoZMdMCg=w256-h256-p-k-no,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBaHB2Tzd3RRAB!2m1!1s0x0:0x8202d05820e12a72!3m1!1s2@1:CIHM0ogKEICAgIDAhpvO7wE%7CCgwI89nv2gUQgLLRjgM%7C?hl=en-US,112702309510881381433,24.0,https://lh3.googleusercontent.com/a/AGNmyxYkDClY21w1T4cHQV2EDYACcwgQnZVEk0n9mwQ=s120-c-c0x00000000-cc-rp-mo-ba4-br100,https://www.google.com/maps/contrib/112702309510881381433?hl=en-US,1075,2023-03-26T11:28:02.225Z,Missouri,8601 Hillcrest Rd,False,"https://www.google.de/maps/place/Days+Inn+%26+Suites+by+Wyndham+Kansas+City+South/@39.0398801,-94.6025791,11z/data=!4m9!3m8!1s0x87c0e689ec027a9f:0x8202d05820e12a72!5m2!4m1!1i2!8m2!3d38.9690745!4d-94.5202641!16s%2Fg%2F1xgrng62?hl=en",https://www.wyndhamhotels.com/days-inn/kansas-city-missouri/days-inn-and-suites-kansas-city-south/overview?CID=LC:DI:20160927:RIO:Local:SM-diwnct&iata=00093796,Hotel,Inn,Motel,Hotel,hotel,"[('rooms', 0.4261), ('motel', 0.3996), ('room', 0.3896), ('mildew', 0.3638), ('odor', 0.3332)]","['rooms', 'motel', 'room', 'mildew', 'odor']","[{'label': 'negative', 'score': 0.5895087122917175}]",,real,ChIJn3oC7InmwIcRcirhIFjQAoI,192
3.0,2021-08-27T12:45:08,Kristen Keyes,"Worn but clean. Air in lobby did smell like stale cigarettes. If you like smoking and traveling with pets, they allow those things. It did not smell in my room. Towels, sheets, pillows were clean. Minimalist breakfast followed Covid-19 safety measures.",Days Inn & Suites by Wyndham Kansas City South,,"This relaxed budget hotel off I-435 is 4 miles from the Starlight Theatre, 5 miles from Kansas City Zoo, and 8 miles from baseball and football at the Harry S. Truman Sports Complex.
 Unfussy rooms come with free Wi-Fi, flat-screen TVs, and tea and coffeemakers. Upgraded rooms include microwaves and minifridges, while suites add living rooms. Kids age 17 and under stay at no charge with an adult.
 Free amenities consist of parking, and continental breakfast served in a casual dining area. There's also a fitness center and a coin-operated laundry.",$53,3.3,0.0,False,ChZDSUhNMG9nS0VJQ0FnSUM2d0pHZkF3EAE,Hotel,https://lh5.googleusercontent.com/p/AF1QipOpnPw5ej5QsHInxgyJ-5bqDmsTcrypqoMSJpvX=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPElTnx48jCeZef_O3CwxI4fjHY-zwJxoMTMFzf=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipO1mqna5IVwh9_J0xSlm20eXYg5QWYc3QBjS9K4=w256-h256-p-k-no,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM2d0pHZkF3EAE!2m1!1s0x0:0x8202d05820e12a72!3m1!1s2@1:CIHM0ogKEICAgIC6wJGfAw%7CCgwI1LyjiQYQoJfYoAM%7C?hl=en-US,102111320393466575312,15.0,https://lh3.googleusercontent.com/a/AGNmyxYAbnM8CtLeg5_svjW11OCUDNqpMX9hn-hFkt6t=s120-c-c0x00000000-cc-rp-mo-br100,https://www.google.com/maps/contrib/102111320393466575312?hl=en-US,1075,2023-03-26T11:28:02.225Z,Missouri,8601 Hillcrest Rd,False,"https://www.google.de/maps/place/Days+Inn+%26+Suites+by+Wyndham+Kansas+City+South/@39.0398801,-94.6025791,11z/data=!4m9!3m8!1s0x87c0e689ec027a9f:0x8202d05820e12a72!5m2!4m1!1i2!8m2!3d38.9690745!4d-94.5202641!16s%2Fg%2F1xgrng62?hl=en",https://www.wyndhamhotels.com/days-inn/kansas-city-missouri/days-inn-and-suites-kansas-city-south/overview?CID=LC:DI:20160927:RIO:Local:SM-diwnct&iata=00093796,Hotel,Inn,Motel,Hotel,hotel,"[('smell', 0.3948), ('clean', 0.3825), ('worn', 0.2892), ('room', 0.2677), ('air', 0.2575)]","['smell', 'clean', 'worn', 'room', 'air']","[{'label': 'negative', 'score': 0.6775276064872742}]",,real,ChIJn3oC7InmwIcRcirhIFjQAoI,41
5.0,2019-05-03T01:48:00,Xiaohan Wang,"My favorite is... go cart, laser tag and bumper car! So much fun for team building :) cannot miss",Hinkle Fun Center,,"Family recreation spot featuring bumper cars, laser tag, paintball & more along with an arcade.",,4.4,0.0,True,ChZDSUhNMG9nS0VJQ0FnSURZN0tLLVpREAE,Amusement center,https://lh5.googleusercontent.com/p/AF1QipNgIXaXiwUsuqgmc53A_h1aySoMUx2lLwZm5cV-=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipP1YEgDtFkXdIHly4WyTfRprPQHpqojjQDwBVM_=w256-h256-p-k-no,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURZN0tLLVpREAE!2m1!1s0x0:0x412edc9effd42a9e!3m1!1s2@1:CIHM0ogKEICAgIDY7KK-ZQ%7CCgwI0Luu5gUQ4N3L4QE%7C?hl=en-US,100085001676111075991,235.0,https://lh3.googleusercontent.com/a-/ACB-R5RSiGDU1vekU8YyxwGayaZXri2mD3uf39KpVfGhaw=s120-c-c0x00000000-cc-rp-mo-ba5-br100,https://www.google.com/maps/contrib/100085001676111075991?hl=en-US,2249,2023-03-26T11:04:01.183Z,New Mexico,12931 Indian School Rd NE,False,"https://www.google.de/maps/place/Hinkle+Fun+Center/@35.0821683,-106.8165631,11z/data=!4m6!3m5!1s0x8718a04616bd7ba3:0x412edc9effd42a9e!8m2!3d35.0955452!4d-106.4982381!16s%2Fg%2F1tyt5tdn?hl=en",https://www.hinklefuncenter.com/,Amusement center,,,Amusement center,activity,"[('fun', 0.3183), ('favorite', 0.2332), ('cart', 0.211), ('team', 0.2071), ('bumper', 0.1712)]","['fun', 'favorite', 'cart', 'team', 'bumper']","[{'label': 'positive', 'score': 0.901969850063324}]",,real,ChIJo3u9FkagGIcRnirU_57cLkE,19
5.0,2019-09-23T03:25:53,Aylin Sheehan,"A really cute minigolf course! Takes about 2 hours to get through 36 holes, good date or fun family outing. The staff are friendly and helpful. 10/10 would recomend.",Hinkle Fun Center,,"Family recreation spot featuring bumper cars, laser tag, paintball & more along with an arcade.",,4.4,0.0,True,ChdDSUhNMG9nS0VJQ0FnSUMwMnFYd2dnRRAB,Amusement center,https://lh5.googleusercontent.com/p/AF1QipM4VLqHl8mniaKO28v8eDTUg9MVUsLIfV5fXAo9=w256-h256-p-k-no,,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwMnFYd2dnRRAB!2m1!1s0x0:0x412edc9effd42a9e!3m1!1s2@1:CIHM0ogKEICAgIC02qXwggE%7CCgsIwfag7AUQkM3cGQ%7C?hl=en-US,113393773228890011657,19.0,https://lh3.googleusercontent.com/a-/ACB-R5QvjoZeWeCqLKT_WGL5ntQcFkHxQTGjcSTZuW_pVBg=s120-c-c0x00000000-cc-rp-mo-ba2-br100,https://www.google.com/maps/contrib/113393773228890011657?hl=en-US,2249,2023-03-26T11:04:01.183Z,New Mexico,12931 Indian School Rd NE,False,"https://www.google.de/maps/place/Hinkle+Fun+Center/@35.0821683,-106.8165631,11z/data=!4m6!3m5!1s0x8718a04616bd7ba3:0x412edc9effd42a9e!8m2!3d35.0955452!4d-106.4982381!16s%2Fg%2F1tyt5tdn?hl=en",https://www.hinklefuncenter.com/,Amusement center,,,Amusement center,activity,"[('minigolf', 0.6292), ('outing', 0.2814), ('fun', 0.2809), ('staff', 0.2339), ('hours', 0.2325)]","['minigolf', 'outing', 'fun', 'staff', 'hours']","[{'label': 'positive', 'score': 0.9270800948143005}]",,real,ChIJo3u9FkagGIcRnirU_57cLkE,29
5.0,2018-01-08T06:02:27,Teil Plont,"We bring the family here on a regular basis. The putt putt is a lot of fun. Some times they have discounted games, two for one. Generally busy, but not so busy we have to wait for others to finish putting. Two courses to choose from (lakes or rivers). Discount for putting both. Free parking and entrance. Lots of ticket giving games provide opportunities to trade tickets for prizes, but this is not the reason we go. My kids have been invited here for birthday events that provide pizza, games, putt putt, gocarts, and bumperboats. If your interested they also have a laser tag play area and paintball course.",Hinkle Fun Center,,"Family recreation spot featuring bumper cars, laser tag, paintball & more along with an arcade.",,4.4,0.0,True,ChdDSUhNMG9nS0VJQ0FnSUN3dVlPR3BnRRAB,Amusement center,https://lh5.googleusercontent.com/p/AF1QipNyVQbZkr_hG7ynZHIm3yNxYB4d00loST1KUCbo=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipP9r7v_AtQcyjp22rL9s65MYpyLul3Vq9WWV3pn=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipM3fQzk1-SmU5O7s5O0WAwIzKnyjCOqGdWMdrBU=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNKyMzjbEWdmzryvLgA2_9rQTzkieDVj-0uIihh=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOr4D1bf0JMrVMzInd7CTHldy2cmzHEZzodUtwC=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPpv3TwTxZ1hf_GHiVfwHVOmT2gbyUT5y3D2uoz=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPqktCheIi0eIoDj3yj9cIN7sJaOrY2LQ42ReBw=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNAruiqCq-uq6i78KQuARgARUGrzCCMX2Ci9jkF=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOOqTC0O7FMACTQUIuj9Yt2b-CG1FVa2qXVbACm=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNPKH3McmTzLlBAmR2AbX2W0NthvlPaiy_LoL8-=w256-h256-p-k-no,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3dVlPR3BnRRAB!2m1!1s0x0:0x412edc9effd42a9e!3m1!1s2@1:CIHM0ogKEICAgICwuYOGpgE%7CCgwI85LM0gUQwPn4hgE%7C?hl=en-US,108637012694701747069,15.0,https://lh3.googleusercontent.com/a-/ACB-R5SUIqiAv4e3azWzFxSkU7rMMr3VWIfRlUupD0WeW6g=s120-c-c0x00000000-cc-rp-mo-ba3-br100,https://www.google.com/maps/contrib/108637012694701747069?hl=en-US,2249,2023-03-26T11:04:01.183Z,New Mexico,12931 Indian School Rd NE,False,"https://www.google.de/maps/place/Hinkle+Fun+Center/@35.0821683,-106.8165631,11z/data=!4m6!3m5!1s0x8718a04616bd7ba3:0x412edc9effd42a9e!8m2!3d35.0955452!4d-106.4982381!16s%2Fg%2F1tyt5tdn?hl=en",https://www.hinklefuncenter.com/,Amusement center,,,Amusement center,activity,"[('putt', 0.3042), ('family', 0.2181), ('putting', 0.2126), ('fun', 0.2087), ('play', 0.2051)]","['putt', 'family', 'putting', 'fun', 'play']","[{'label': 'neutral', 'score': 0.4079779386520386}]",,real,ChIJo3u9FkagGIcRnirU_57cLkE,109
3.0,2021-06-28T16:48:09,Ben P,"Pros: some fun stuff for kids! Go karts, bumper boats, rock climb, trampoline jump. There are also laser tag and mini golf available. There is a game room with some arcade style games, snacks, etc. Kids will love everything here, and you might too.

Cons: EXPENSIVE! Understand before you go that tickets for just outside activities are $30 per person... For 2 hours. That's $120 for a family of 4. Want to play a doubt of mini golf? That's not included... That's another $18... Per person. So now you're up to $200. Wanna try laser tag?it's very fun, but also not included.

Your kids will want to play the arcade games to win tickets, you can buy game passes for a time limit.

During fully open operation and during the summer it is *crowded* so lines are long so be prepared to wait.

Bottom line - kids will have a blast, go on off-peak days if you can, look online or ask about packages for activities and games, and be prepared to shell out a lot of money for the afternoon; if you're not ready to either drop a couple hundred bucks or disappoint the kids by telling them ""no"" then maybe come back a different time.",Hinkle Fun Center,,"Family recreation spot featuring bumper cars, laser tag, paintball & more along with an arcade.",,4.4,11.0,True,ChdDSUhNMG9nS0VJQ0FnSURxaEppWGpBRRAB,Amusement center,https://lh5.googleusercontent.com/p/AF1QipOCltabjNCyLvbb3_9NILsQYFXghdXfJlUSJLfw=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMuzGWmvQohHP8cPa4yYabmBAQNflVbvLqFtbX4=w256-h256-p-k-no,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxaEppWGpBRRAB!2m1!1s0x0:0x412edc9effd42a9e!3m1!1s2@1:CIHM0ogKEICAgIDqhJiXjAE%7CCgwIyfrnhgYQsMbajQE%7C?hl=en-US,107238146596747514590,93.0,https://lh3.googleusercontent.com/a-/ACB-R5QfMXh1ck3MWoxsiJnLCWk2U3XBnUejCRT3VvVZgQ=s120-c-c0x00000000-cc-rp-mo-ba4-br100,https://www.google.com/maps/contrib/107238146596747514590?hl=en-US,2249,2023-03-26T11:04:01.183Z,New Mexico,12931 Indian School Rd NE,False,"https://www.google.de/maps/place/Hinkle+Fun+Center/@35.0821683,-106.8165631,11z/data=!4m6!3m5!1s0x8718a04616bd7ba3:0x412edc9effd42a9e!8m2!3d35.0955452!4d-106.4982381!16s%2Fg%2F1tyt5tdn?hl=en",https://www.hinklefuncenter.com/,Amusement center,,,Amusement center,activity,"[('cons', 0.448), ('pros', 0.3603), ('arcade', 0.2601), ('fun', 0.2242), ('activities', 0.218)]","['cons', 'pros', 'arcade', 'fun', 'activities']","[{'label': 'negative', 'score': 0.4339221715927124}]",,real,ChIJo3u9FkagGIcRnirU_57cLkE,207
5.0,2018-08-10T23:48:13,Spencer Tosh,Took our Children Over The Weekend And We had A great Time. Its Worth The fun we Will Go Again Soon.,Hinkle Fun Center,,"Family recreation spot featuring bumper cars, laser tag, paintball & more along with an arcade.",,4.4,1.0,True,ChZDSUhNMG9nS0VJQ0FnSURnd3N1OUdnEAE,Amusement center,https://lh5.googleusercontent.com/p/AF1QipP9ypN7D-P5rWuPDno1il7v7Gf6vAO0M1o1qMeb=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipO96KV4myS7QgRkQcjQtQSj3kZIZr2hZ4lKt3Id=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMtOJSGU_BrDkhJKh-LQu5sUwCOm-MJ2-V2nwhQ=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOluhQIZh7UktnYk62rMQsG2S2li1TTapBD6PSL=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOEYGMtT3bloeQ3x8wy0Lko4yyHCMF0lhve4URC=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOoZwCx9pPfvShyyG50QYtANCvcirJ686azwqRx=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPKBJGvfBXLxwzIciLmw3bxDWomqSt_ueY9K5oO=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN3-sp8IRhMVvQSa4HCWK_bCdtmVTphfk18VPnI=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOoOUgAyeW14j0NROnjG0lknFniZba2u-VC1joh=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNOWA48-0BUQ4LBPVdla9gz3Wyz0iAbKUmHkzfG=w256-h256-p-k-no,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnd3N1OUdnEAE!2m1!1s0x0:0x412edc9effd42a9e!3m1!1s2@1:CIHM0ogKEICAgIDgwsu9Gg%7CCgwIvci42wUQgODP1QE%7C?hl=en-US,107612597049292673395,149.0,https://lh3.googleusercontent.com/a-/ACB-R5SE8NFJt4JfdrsGwT5-LdnNjh34tHDVrUoeW7DFpQ=s120-c-c0x00000000-cc-rp-mo-ba4-br100,https://www.google.com/maps/contrib/107612597049292673395?hl=en-US,2249,2023-03-26T11:04:01.183Z,New Mexico,12931 Indian School Rd NE,False,"https://www.google.de/maps/place/Hinkle+Fun+Center/@35.0821683,-106.8165631,11z/data=!4m6!3m5!1s0x8718a04616bd7ba3:0x412edc9effd42a9e!8m2!3d35.0955452!4d-106.4982381!16s%2Fg%2F1tyt5tdn?hl=en",https://www.hinklefuncenter.com/,Amusement center,,,Amusement center,activity,"[('fun', 0.3122), ('children', 0.2472), ('weekend', 0.2114), ('worth', 0.1522), ('great', 0.1383)]","['fun', 'children', 'weekend', 'worth', 'great']","[{'label': 'positive', 'score': 0.9301704168319702}]",,real,ChIJo3u9FkagGIcRnirU_57cLkE,21
4.0,2020-02-17T18:39:34,Bailey Keller,"My husband and I really enjoyed playing mini golf. It was a little more expensive than we thought, but the course was well-maintained. We will be back!",Hinkle Fun Center,,"Family recreation spot featuring bumper cars, laser tag, paintball & more along with an arcade.",,4.4,0.0,True,ChdDSUhNMG9nS0VJQ0FnSUNzOThiVG9BRRAB,Amusement center,https://lh5.googleusercontent.com/p/AF1QipNDqcU__6JQUWV6v5_ZmkgoPNpK8UGtZPjB_ZpA=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNZLSYaMGUMwvHLfqvntl0a0kQqLD320KqBoLDt=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMB1_dugCi3PgAPscVajraO3B7WRDVWOdwkot8p=w256-h256-p-k-no,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzOThiVG9BRRAB!2m1!1s0x0:0x412edc9effd42a9e!3m1!1s2@1:CIHM0ogKEICAgICs98bToAE%7CCgsI5rur8gUQ4IipXQ%7C?hl=en-US,110277736779750644633,107.0,https://lh3.googleusercontent.com/a-/ACB-R5RIWnwrujb3IiJxFZOUc9da_SH8Achl71z-6ekG9Q=s120-c-c0x00000000-cc-rp-mo-ba4-br100,https://www.google.com/maps/contrib/110277736779750644633?hl=en-US,2249,2023-03-26T11:04:01.183Z,New Mexico,12931 Indian School Rd NE,False,"https://www.google.de/maps/place/Hinkle+Fun+Center/@35.0821683,-106.8165631,11z/data=!4m6!3m5!1s0x8718a04616bd7ba3:0x412edc9effd42a9e!8m2!3d35.0955452!4d-106.4982381!16s%2Fg%2F1tyt5tdn?hl=en",https://www.hinklefuncenter.com/,Amusement center,,,Amusement center,activity,"[('golf', 0.44), ('mini', 0.2868), ('playing', 0.2659), ('little', 0.1939), ('enjoyed', 0.1711)]","['golf', 'mini', 'playing', 'little', 'enjoyed']","[{'label': 'positive', 'score': 0.9203317165374756}]",,real,ChIJo3u9FkagGIcRnirU_57cLkE,27
5.0,2018-03-14T18:29:44,Llorito Castanares Todd,"Took my family here and they had a blast.  I highly recommend  purchasing the unlimited pass.  It's a little more pricey, but we'll worth it if your kids want to try everything a few times.  Tip: bring extra clothes in case they get wet with the bumper boats.",Hinkle Fun Center,,"Family recreation spot featuring bumper cars, laser tag, paintball & more along with an arcade.",,4.4,0.0,True,ChdDSUhNMG9nS0VJQ0FnSURnbDVLTmhRRRAB,Amusement center,https://lh5.googleusercontent.com/p/AF1QipPaz7hGxoJLgwKA7nBz-S8EplOaxluGsaynJ2DU=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOS20ClHbOSXmuC2j6_ZFew37GnWRQxbcPEOkhI=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOGd-aEtZ4UvVOPjmsDY6jz0bzMP11Lobr_TEQ8=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipP5mCkMnX4vazfxA6aeySgoktR1keUzdGntdriC=w256-h256-p-k-no,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnbDVLTmhRRRAB!2m1!1s0x0:0x412edc9effd42a9e!3m1!1s2@1:CIHM0ogKEICAgIDgl5KNhQE%7CCgsImNSl1QUQwMmVWQ%7C?hl=en-US,113095074380654708224,536.0,https://lh3.googleusercontent.com/a-/ACB-R5QwVpYTmnl9JLlCaMv4yQWyA0_IcXCQz4vl16GOb30=s120-c-c0x00000000-cc-rp-mo-ba6-br100,https://www.google.com/maps/contrib/113095074380654708224?hl=en-US,2249,2023-03-26T11:04:01.183Z,New Mexico,12931 Indian School Rd NE,False,"https://www.google.de/maps/place/Hinkle+Fun+Center/@35.0821683,-106.8165631,11z/data=!4m6!3m5!1s0x8718a04616bd7ba3:0x412edc9effd42a9e!8m2!3d35.0955452!4d-106.4982381!16s%2Fg%2F1tyt5tdn?hl=en",https://www.hinklefuncenter.com/,Amusement center,,,Amusement center,activity,"[('boats', 0.2375), ('family', 0.1984), ('recommend', 0.1898), ('kids', 0.1803), ('bring', 0.1742)]","['boats', 'family', 'recommend', 'kids', 'bring']","[{'label': 'positive', 'score': 0.8606449365615845}]",,real,ChIJo3u9FkagGIcRnirU_57cLkE,48
5.0,2018-05-20T22:28:16,Joseph Romero Jr,Awesome day today with family.Celebrating Sheldons bday,Hinkle Fun Center,,"Family recreation spot featuring bumper cars, laser tag, paintball & more along with an arcade.",,4.4,0.0,True,ChdDSUhNMG9nS0VJQ0FnSURBMW9HRHF3RRAB,Amusement center,https://lh5.googleusercontent.com/p/AF1QipNRN0ofdXRNYvMhwKtwZWanp9aawVzy6kHXMIAp=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN1J9ColWUFtojsu7u3JKET-tv644Y2vgfZr5K8=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipP9Zdt92gfeZlB48ylVuwuU5hrCKmShgOmburmV=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMC3Abp6FEN4QJDC1kMnn9GNPW_vD052pgWLocU=w256-h256-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOvXAy5a1kiATKVr2preGBdMb7ECzUeMZsZiqQQ=w256-h256-p-k-no,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBMW9HRHF3RRAB!2m1!1s0x0:0x412edc9effd42a9e!3m1!1s2@1:CIHM0ogKEICAgIDA1oGDqwE%7CCgsIgO2H2AUQwOSDXA%7C?hl=en-US,101147954221238031502,20.0,https://lh3.googleusercontent.com/a-/ACB-R5Q2LqvKrzLNMNEXiqxcHDBvrvHJ25TcUvQ6k_ys5A=s120-c-c0x00000000-cc-rp-mo-ba2-br100,https://www.google.com/maps/contrib/101147954221238031502?hl=en-US,2249,2023-03-26T11:04:01.183Z,New Mexico,12931 Indian School Rd NE,False,"https://www.google.de/maps/place/Hinkle+Fun+Center/@35.0821683,-106.8165631,11z/data=!4m6!3m5!1s0x8718a04616bd7ba3:0x412edc9effd42a9e!8m2!3d35.0955452!4d-106.4982381!16s%2Fg%2F1tyt5tdn?hl=en",https://www.hinklefuncenter.com/,Amusement center,,,Amusement center,activity,"[('bday', 0.5066), ('sheldons', 0.4952), ('celebrating', 0.3806), ('day', 0.3372), ('family', 0.3159)]","['bday', 'sheldons', 'celebrating', 'day', 'family']","[{'label': 'positive', 'score': 0.9347549676895142}]",,real,ChIJo3u9FkagGIcRnirU_57cLkE,7
