stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length
,,,I  had a bad day and ended up at the casino!! Everyone was so damn nice from when I checked in to get my new Falcon card to when I left with a cup of coffee!!,Harrah's Cherokee Valley River,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQtczR5R1d3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,
,,,I can't say enough good things about this place! Staff is so awesome! So peaceful and quiet. The most comfortable bed EVER!,Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURNM016THV3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,I do not recommend the worst hotel that could exist because it does not have hygiene or cleanliness the horrible rooms with the stench of cigarettes and marijuana is not recommended for anyone or children the bathrooms in poor condition and the bed sheets torn the dirty curtains fatal everything  very bad horrible,Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNxdksycHJnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,"The room smelled like mold, there were cigarette holes in the blankets, the doors were dirty, the room itself was absolutely gross, noticed some bed bugs, and the front desk customer service was terrible. They kept trying for cash instead of a card, seemed reluctant to refund the room cost, though it was returned as well as the unmentioned $100 deposit. Card was charged twice for $70. Lots of people hanging around outside. Didn't feel comfortable leaving my car unattended even just for the 5 minutes we were in the room. Pretty sure the 5* reviews are fake. DO NOT STAY HERE. Go to the Comfort Inn a couple of miles away.",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNLNU5xZDBnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,"Quick trip to Kansas City. Hotels aren’t as cheap as they used to be. Staff was helpful, the room opened up to the outdoor pool and the breakfast was okay.. pancakes, cereal and juices. The rooms were small a bit tight with 2 kids that’s why I enjoyed being open to the pool",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURPc2FQQjNBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,"Rundown, a bit smelly, rusting metal, cracked glass in door, rooms are not cleaned daily nor are towels replaced, only hot food at breakfast is pancakes, worst coffee ever, truck was broken in to in parking lot. Refrigerator and microwave in room.",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNXemVpb21nRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,"I really didn't like it, it's a old hotel named Quality Inn, just having the name doesn't mean that you will find what you expect, it was creepy and breakfast horrible, I won't ever would do my reservation base on their name, or base on the pictures that hotels is showing they're not accurate, Quality inn hotels definitely are getting bad letting any hotel get their name on.",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNXaTY3czB3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,"20 minutes in and out! Bedbugs! Disgusting. Smokey, walls rotten and moldy in hallways, exterior door locked shut. No elevator, no air in hallways. No phone in room, deadbolt non functional. This place needs to be shut down. How is this dump even health department approved!?",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR1enZIbHB3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,Diamond member. Stay at hotels all over America. Avoid this place. Rooms stink.   Sketchy all around. Wont be back,Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURTem9XNHBnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,"Non smoking room smelled strong of  cigarette smoke. Was so strong that the t- shirt I slept in reaked of it when I pulled it out of my suitcase today to wash it. Carpet was absolutely disgusting,bottom of my socks were black. Toilet was so loose it slammed into the wall if you sat on it. Toilet seat was nasty.Very thin walls,can clearly hear everything in your neighbors room.Room doors slam close. Very dirty and run down",Quality Inn & Suites,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNXOHNxZFFnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,"Cute place to stay. There is a small swimming pool and gym, but not only open, depends on the season.
Not far from the airport. Any questions better ask by call at Customer service.
There are nice greens around the hotel. That's why there is amazing smell of flowers and greens 🌺🌺🌺 outside 👍",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQyem9uSzZRRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,Worst bathrooms ... stiff bed... it should be called “worst quality” inn,Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURVOVlQeWxnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,Dont let the nice lobby fool you. Rooms are dated and the odor of mold is present everywhere. The first set of bedding we had smelled of bad body odor. Rooms are in poor condition and couldn't even take a shower because of no hot water. Only positive is the staff was great!,Quality Inn & Suites,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMwOTQ2dVBnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,"Worst place EVER !
Rooms (108 & 109) are Nasty...check photos.
The bathroom ceiling has a leak.
The ceilings have patched up work, are they under Construction  ?
Pointed out to the guy behind the counter that the bedding had a cigarette burn as well as another flaw...was told ""Yeah we know, but Thanks for letting him know anyway. What a DUMP !",Quality Inn & Suites,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNPX09mNWFREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,"If I could give negative stars, I would.  The room itself was a little sketchy with something growing on the wall, the ceiling was pealing in the corner and was breaking away along the exterior wall. The tub had serious rust stains, and the phone didn't work. That's relevant because I needed to call the front desk when I woke up and found that my car had been broken into.

I had to call on my phone and the front desk just asked what room I was in. They didn't even apologize that this crime had been committed, didn't offer to send someone to clean up the glass, call the cops, anything. And when I checked out they didn't say anything. I received more sympathy from the cops (just filed a report, they didn't send anyone out) and the glass repair company Safelite. They apologized that this had happened and helped me find a repair location that can get me in tomorrow in a different state. Quality Inn isn't quality at all. They don't care about your stay at all.",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNlN3ZhNzZ3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,
,,,It was fun!,Sky Zone Trampoline Park,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNvdWItNmpRRRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,
,,,"Place falling apart and dirty. Leaks everywhere, stair handle extremely loose, dusty and limited staff. I know Van Nuys site has staff members at each center making sure everyone is safe, this location has doesn’t. Kids are climbing where they are not supposed to. Big kids kicking little kids out of the basketball area and not letting them play. I’m surprised for such as key location they have not kept up with the place the way they should. Try Van nuys or Thousand Oaks location.",Sky Zone Trampoline Park,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURob3ItQm53RRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,
,,,"Cool trampoline place, sign the waiver online before you go",Sky Zone Trampoline Park,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNvM3NMTTR3RRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,
,,,Had a blast.,Sky Zone Trampoline Park,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURVNzlDU0NnEAE,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,
,,,Great place for all ages !,Sky Zone Trampoline Park,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURxc0lLRTBnRRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,
,,,My little girl totally enjoyed her birthday party! The host Was adorable and did an amazing job.Was in and out in a couple of hours with no clean up! Was great! Would definitely recommend!,Sky Zone Trampoline Park,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNZcVoyVUxREAE,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,
,,,Staff was rude not helpful at all. Staff stood around in a circle whole time playing with each other. Ignored me when needed assistance.  Really hot & musty in here. No a.c. really filthy. Water fountain dosent work.Basketball courts were closed If I could give it 0stars I would. Never coming back here again and really DONT recommend it at all!,Sky Zone Trampoline Park,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUR1NU9DZFJnEAE,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,
,,,I truly truly truly enjoyed my time at Sky Zone yesterday me and my son and family members visited the Gardena location it was my first time. I was blowing away when I enter the establishment could not believe how well put together everything was in all of the activities the kids and adults where able to embark on especially was please with the service I received from one of the ramps who handles the party arrangements his name is Chris spell with the K he was awesome awesome awesome awesome I love good customer service I well blown away from the excellent customer service in the attention that he gave to us to sure that our visit their was as over the top as it was thank you so much I will continue to visit sky Zone even if its just to buy me one of those awesome smoothies are enjoy a barbecue chicken pizza the atmosphere is wonderful the food the people everybody there was just my son he enjoyed himself and the AM looking forward to attending the glow in the dark night. Thank you so much once again and keep up the good work. Kris needs to be promoted to the management team we is awesome,Sky Zone Trampoline Park,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURndGR1QjF3RRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,
,,,"If you have to stay here then do, but there are better options. The bed was horrible. The AC was worse. The bathroom was something from the stone age. Yeah, it's cheap but you get what you pay for.",Marine Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURrMlB1N0tnEAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYdxm3-JY1YARis3USiovVpY,
,,,"They have comfortable king size bed. I believe they were in process of remodeling and revamping the rooms. They have a pool but its closed due to the pandemic. No continental breakfast though🥺. They have Wi-Fi but Wi-Fi is very slow. Nice, small and quiet motel, For Ajo, AZ rooms. Right across from the main grocery store. Check out time is 11am.",Marine Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN5OVBMRHNBRRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYdxm3-JY1YARis3USiovVpY,
,,,"This is a no frills hotel. It had good hot water for the shower, a good solid king size bed, and direct TV. The room was a good size too. But it's not for the faint of heart. It is dated, the furniture is mismatched, stuff is broken that doesn't really matter, and the towels are thin. But hey, the linens smelled and looked clean and it wasn't too pricey.it was a good place to stay and i got a good sleep which i needed. It's in a great location too! I feel like it has great potential to be an amazing little hotel if an investment was made.",Marine Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR5MVo3ZHN3RRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYdxm3-JY1YARis3USiovVpY,
,,,"We would stay here again. The room was clean and it did come with the microwave, coffee maker and a small fridge. The freezer section of the small fridge didn't exactly freeze anything that we wanted to be frozen. The sheets were clean, and so was the shower, and that's pretty much all we ask for.
We showed up to check in about 10:30 p.m. and all you had to do is ring the bell to get the night clerk. In the morning there is a key drop area you can drop the key when leaving early. We interacted with the couple running the place and they were very pleasant people.",Marine Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNvLWNhRk1BEAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYdxm3-JY1YARis3USiovVpY,
,,,"Thank you for always having availability when I take a trip to rocky point,the price is great and it always hot water for those cold nights.comes with a mini fridge to keep your drinks cold and cable and wifi.",Marine Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURtOWV6QXR3RRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYdxm3-JY1YARis3USiovVpY,
,,,"understanding that the hotel industry has been eviscerated by Covid, this property is woefully under maintained, unimpressive and simply put dirty.  as a hilton diamond member i have had the benefit of staying with hilton many, many times and this property is shameful.  the cut and paste response to my review by Hilton below speaks volumes.  this property is obviously on its last leg and management seems to have conceded that fact.  a lowest common denominator property to be certain.

update as of october 2020.  this location still struggles.  stay away",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURjOXYyYnN3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,Place has polite classy people. With great steak house rum bar and prices in the middle of town,Hilton Daytona Beach Oceanfront Resort,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURRZ0stWVR3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,"Great hospitality. Forgot my DO and was given a sample at front desk. Fitness Center, delicious restaurant. Starbucks, Gift Shop. Right on beach. Fabulous!!!!",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMwdHJ1TXJBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,"Many floors, wonderful beds, great view(even if you can't sit on the balcony. Ocean front location. Amazing Hilton.",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNReEk3cEZBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,Great view with so much entertainment in walking distance. Lovely shops and delicious restaurants on site. My only complaint would be the biscuits at breakfast ... Whoever is making them STOP it's an insult to the entire south!,Hilton Daytona Beach Oceanfront Resort,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN5M1ktVzV3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,"I had a great experience here this week! The views are beautiful from every angle. The rooms are a little outdated and bathroom is small, however I didn't mind because I spent minimal time in the actual room during my stay. You're close to many restaurant options and activities. The pool was heated which was nice during the cool nights! Every employee I interacted with were so friendly and helpful. I'll definitely be back!",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNpXzQtYnlnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,"First time at Hilton Resort, had a wonderful time, great customer service from valet, front desk, housekeeping,and gift shop.Great food and service at Don Rico's Bar and Grill. Very family friendly. Resort staff wore masks which was a plus for me. I did not go to the breakfast buffet,not that brave yet with COVID still around, however the Starbucks was wonderful. Looking forward to another trip to Hilton Resort.",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNxd1puR2ZREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,"Nice place to stay. Hilton is supposed to be synonymous with high quality and high standards.  I feel this property fell slightly short of expectations. This resort charges a $25 resort fee in addition to $25 per day to self park across the street or $35 valet.  This Labor Day weekend seems to have overwhelmed the check in staff as there was a line of 50+ cars trying to check in and 50+ people on Friday evening.  Room smelled musty. Shower hardly drained.  Exactly one coffee cup provided and phone to call front desk or guest services didn’t work. Low def TV. However, Location is great although there are many homeless people and panhandlers in the area. Typical of beach town I suppose.  Pool area needs showers to rinse sand when retiring from beach. Bathroom needs vent/exhaust fan. No microwave.",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM2N3R2bTVnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,"The location is nice, and so was the view, but I feel like this place used to be somewhat of an upscale hotel years ago. It is pretty worn down and the bedding and rooms are not the best (there was no fitted sheet on the bed??) The fitness area and pool area are wonderful. Also, the woman that was bartending at the restaurant there is awesome! But overall I think it's only worth it to stay here for the location and the swimming pool. (and fitness room with all the dumbbells and trx bands 🙂)",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURHckpMb0hREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,"Horrible shower pressure, out of date interior styling. Beds are so so. View is amazing. Balconies do not exist. Sliding glass door that just leads to a rail.",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURLMXAydVhBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,"Very out dated, no amenities,mediocre service. Way overpriced.
MY SUGGESTION TO HILTON IS SELL THIS SO CALLED RESORT PROPERTY TO MOTEL 6,AT LEAST THEY WILL KEEP THE LIGHTS ON FOR YOU.
my second and final stay (gold member)",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNob19LeXlRRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,So incredibly disappointed.. I use to love the Hilton Daytona oceanfront property but this stay was definitely disappointing. The young lady who checked us in for our stay was very pleasant and as a Hilton honors member they upgraded our room from ocean view to ocean front. After arriving in the room I went to use the restroom and noticed the bathroom hadn’t been cleaned. During these times with many uncertainties this was very concerning. I searched our room after noticing the bathroom wasn’t clean and found a bug shell on our bed! We called the front and the quickly moved us to a different room . No bug shells on this bed but the room was still very sad and the pictures on the wall even had broken glass in the frame. I talked so highly of this property and after this stay I am embarrassed of how highly I spoke of it . I also paid $20 for self parking and when I mentioned the gate was up and not closing they said valet was working on it only to wake up this am and it still be open .,Hilton Daytona Beach Oceanfront Resort,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNjbzlxWVV3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,"Amazing place to see. The service, the people and most important respect everyone has for one another is awesome! Plus I love these cars they have sitting out front...",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURZeE5Tb3RBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,"It's being remodeled/updated right now (I'm assuming from a hurricane). The rooms were clean, staff was great, beds ARE NOT COMFY AT ALL. My back and neck hurt every day and I felt like I woke up every hour or two to try to get comfortable.The beach is great. You have to rent chairs/umbrella on the beach which I wish would have been included for hotel guests. Lots of things within walking distance of the hotel.",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN3dnZqdVJ3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,
,,,Great place for kids and adults. Food is good and music is awesome,Bowlero Cherry Creek,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNpNHBxMGNnEAE,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,Lots of fun. Price ok ($28 for 2 hours) Great selection of food and drink. All the size bowling balls that you need are already there at your lane so you don't have to go searching for the right size ball. Friendly and nice staff.,Bowlero Cherry Creek,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURXeHZ6Z3J3RRAB,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,Fun place to take the kids for a game or two of bowling. Arcade is also fun,Bowlero Cherry Creek,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN3MUxmeFJ3EAE,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,Older location but in good shape. Nice bar at the bowling alley and good games for the kids if they don't want to bowl. Parking out front can be tough so plan for it.,Bowlero Cherry Creek,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURRLTlEODhBRRAB,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,"I was convinced to join a league here. I've complained several times about the nasty state of the restrooms and all the dust on the floor. I've included a picture of the dirt on my pants from wiping my bowling shoes off. I get the same ""I don't care"" attitude from everyone including the GM. Tonight the person behind the counter admitted that they don't sweep the floors after construction during the day. I've witnessed several people slip and fall in the lanes. When I pointed out that they are going to get sued, he shrugged his shoulders. Tonight the fries were cold, hot dog bun stale, and soda flat. This place only cares about your money not your enjoyment of their facilities. If I could get out of the league I would.",Bowlero Cherry Creek,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQwdnN2VnN3RRAB,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,Nice remodel. Had to do some hard math to figure out the best deal - gets expen$ive!,Bowlero Cherry Creek,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNCdHZTUGNBEAE,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,"They have two leagues - summer and winter. In the summer, through a short competition, a new team wins a bowling ball at the start of the evening. Good beer specials and a fine mix of talent to keep it fun.",Bowlero Cherry Creek,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN1eDV2TXRnRRAB,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,"Friendly staff.  Great music.  TV projectors are fun for sports games. League pricing is just $2.35/game and free shoes. Plus 2 free games a week.  If you arent in one it can be expensive. Leagues are the way to go.
The lanes are oiled once to twice a day. Bathrooms clean.  Floors are clean.   Ball damage is low and if it happens they will fix it or replace it at no cost.
Also TenBack pro shop has one of the best coaches in the state Shawn Lee. Ball, bag, and shoes cost only $129",Bowlero Cherry Creek,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNnOXVMZGZREAE,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,Anadarko and Junior Achievement,Bowlero Cherry Creek,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNRd05mUnp3RRAB,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,Thank you for making my Birthday special!!!,Bowlero Cherry Creek,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQ2ZzdMc1lBEAE,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,"This is one of my favorite places in Denver. The conservation effort and dedication to enrichment and care of the animals makes this one of the best zoo's! There are so many activities that keep kids young and old engaged. Amazing food, memberships and animals!",Denver Zoo,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN3cTVtc0xnEAE,Zoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,Really spacious and comfy  ! Well be returning definetly!!,Bowlero Cherry Creek,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM4LXF2Q3pBRRAB,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,"Spent a hundred bucks for four people to bowl on a Friday night, including shoe rentals. It got pretty busy with people, and they have a great food and drink menu. Sign up for their newsletter on their website so they can send you coupons for discounts on games. That's what I did, so we saved money. I didn't order pizza, but saw someone order it, and it looks so amazingly delicious. The space you share with another group is pretty snug, though. Still had fun!",Bowlero Cherry Creek,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNnME5pLWh3RRAB,Bowling alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZ94RybZ9bIcRTzxF2kytqHw,
,,,Perfect place for kids. Great memories for the family,Frankie's of Charlotte,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR1LXZpVG1RRRAB,Amusement park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZcUZhgqnVogRO67yQV1aM8s,
,,,My company threw us a summer party at Frankie's and it was so much fun. The catered food I am not sure if it came from Frankie's but it was soo good. We had alot of fun playing the virtual reality games along with the bumper cars indoors and the go karts outside were the high light of the day. the track is nice and the go karts drove smooth. I been on alot of go kart tracks where the carts dont run that well but these run smooth the are fairly fast for a go kart track and the lay out of the track was fun with the turns and what not. Anywho I would definitely recommend frankie's to families but children under 5 may not have that much fun. rides are reasonabley priced and for the cost of a dinner in movie you could go to Frankie's and have much more fun.,Frankie's of Charlotte,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNVdnJmTEJ3EAE,Amusement park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZcUZhgqnVogRO67yQV1aM8s,
,,,First time going and love it!,Frankie's of Charlotte,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM2d3VxRkp3EAE,Amusement park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJZcUZhgqnVogRO67yQV1aM8s,
