stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length,prompt,text_gpt3_v2,prompt_v3
,,,"Beautiful beach.  We didn't stay at the hotel, but had access as guests at the grand",Hilton Sandestin Beach Golf Resort & Spa,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURXNE9mRTh3RRAB,Resort hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV-1X1URZkYgRzpJ29oiz7y4,,A Google Maps review about a Resort hotel. ###, Very nice hotel that includes water park for the kids. Meals and drinks are offered at the pool restaurant as well. ,A Google Maps review about a Resort hotel. ###
,,,"We are currently holding ""duel hotel citizenship "" between here and the neighboring Luau Condos next door. My in-laws and children are staying here so husband and I are back and forth.  We love the Sandestin Hilton for all the convenience of the restaurants and beach access.  You must have a wrist band to use these facilities,  and when my Mother in law explained the situation,  guest services was happy to accommodate us with wrist bands and parking until we could check into our condo later in the day.  Be sure to check out Barefoot Grill by the pool for burgers,  fries,  chicken tenders and more.  Piknix is a great place for ice cream and Starbucks is inside near the large indoor pool. There is a raw sushi bar inside and a really nice steakhouse in which you will want to dress up for.  Towels for the use of the three pools and three hot tubs are provided.  The view from their room is really nice.  Overall,  very impressed!",Hilton Sandestin Beach Golf Resort & Spa,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURVM3NIcGV3EAE,Resort hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV-1X1URZkYgRzpJ29oiz7y4,,A Google Maps review about a Resort hotel. ###," Met expectations. Nothing standout, but a nice place. ",A Google Maps review about a Resort hotel. ###
,,,"We had mixed feelings about our stay at this Hilton.  First off, the pictures of the family suites are deceiving.   We thought their would be an extra room with a king or two doubles.  Their was not.  It's all one big room.  When you walk in their are bunk beds, (the ceiling was low and the ladder was steep) then a hallway, bathroom ( with no lock on it, by the way) then the bed with a table & sofa ( that turns into a bed) then balcony.   They do have multiple restaurants, but  all of them were pricey.  They did give us a free ice cream, it was pretty good.  Alex who checked us in was very helpful.

They have multiple pools, but if you dont get  out to the lounge chairs by seven your out of luck!  Beachfront was great!  You have to rent chairs & umbrellas for the beach, so we just brought our own.  The hot tub in the indoor pool jets did not work.

Overall we enjoyed our stay.
We ate a lot off property since we had a lot of activites planned.
We really enjoyed the beachfront access & the views.",Hilton Sandestin Beach Golf Resort & Spa,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNFcWNpSlF3EAE,Resort hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV-1X1URZkYgRzpJ29oiz7y4,,A Google Maps review about a Resort hotel. ###," Beautiful property, friendly staff, excellent service, delicious food! A full vacation experience with complete pampering. ",A Google Maps review about a Resort hotel. ###
,,,"My husband and I travel often for work and pleasure, enough so that we are diamond status with Hilton. That being said this was not the best Hilton we have ever stayed at. Beautiful location, definitely! We chose it for our anniversary trip as the location is wonderful.
Our room I felt was a bit dated with older carpet. While checking in we were not given our pool bands or notified of some of the amenities we could use. It wasn't until our second trip to the front desk that we were told we could use the spa, how the bands work and towel checkout, where was breakfast and where we could eat. The pool deck was dirty with hair floating around in the water. Would I stay here again? For the price, no. I seldom give four stars, always five, but just couldn't this time.",Hilton Sandestin Beach Golf Resort & Spa,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNDMU56Y3BBRRAB,Resort hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV-1X1URZkYgRzpJ29oiz7y4,,A Google Maps review about a Resort hotel. ###, We have a great time here! This resort is so much fun!  It’s perfect for family’s. ,A Google Maps review about a Resort hotel. ###
,,,Great room with ocean front balcony. Very expensive. Not a big food selection at the restaurants. Food good though. Beach chairs very uncomfortable. Nice beach front. Two nice pools outside. One inside.,Hilton Sandestin Beach Golf Resort & Spa,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNHazhqV1h3EAE,Resort hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV-1X1URZkYgRzpJ29oiz7y4,,A Google Maps review about a Resort hotel. ###," Very quick check in. Front desk very helpful and friendly.
Xtreme bowling was awesome. Food there was ok. Bar was slow and need more help.
Pools were nice. Very clean hotel. ",A Google Maps review about a Resort hotel. ###
,,,So this place overall gets three stars because even though the service was exemplary inside the service outside with subpar and left nothing to be desired and ultimately they have the judged on the entire experience so that's why it's getting three stars. CRoom was awesome. Pool was awesome again. Service desk concierge all awesome but the beach service simply stated sucks.  The customer service skills are lacking.  Maybe it's because they just get paid on tips. Who knows. We bought a total of three umbrellas with chairs and didn't have a server come to us until we were about to leave and ask us if we wanted anything as we were actively packing up.  We stayed a little bit longer after we checked out and one person in a group needed Wi-Fi and understanding that we were still spending money with the hotel. Nobody made an extra move to try to even accommodate the request.  Would I stay here again? Big maybe... Would we spend as much as we did on incidental things??  No way...,Hilton Sandestin Beach Golf Resort & Spa,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN1MjZyMm1RRRAB,Resort hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV-1X1URZkYgRzpJ29oiz7y4,,A Google Maps review about a Resort hotel. ###, Shout out to Emily at the front desk for exceptionally great customer service! ,A Google Maps review about a Resort hotel. ###
,,,"I chose a room with only sea view while making reservation.  At the hotel, they gave me a room with a side view and a pool view, and the balcony door lock of the room was problematic.  Then we went and asked for a different room.  but we paid too much for this room.  It was cheaper when I made the reservation, they took more money for the night.  To the 2nd room.  When I walked into this room it smelled of marijuana.  Then we went to room 3 again.  hotel rooms were not clean.  Those who made reservations were not good. If we choose another room.  They said they will get more money.  This was not my fault. It was not the right of his money.  I don't plan to go again.",Hilton Sandestin Beach Golf Resort & Spa,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR1ay1PNm13RRAB,Resort hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV-1X1URZkYgRzpJ29oiz7y4,,A Google Maps review about a Resort hotel. ###, Awesome rooms and property. ,A Google Maps review about a Resort hotel. ###
,,,"This may have been my favorite weekend getaway ever. From the beautiful presentation, to the helpfulness and hospitality of the staff, my family enjoyed every second of it and are looking to go back before Summer's end",Hilton Sandestin Beach Golf Resort & Spa,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM0ak15bmpnRRAB,Resort hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV-1X1URZkYgRzpJ29oiz7y4,,A Google Maps review about a Resort hotel. ###, Loved the indoor/outdoor concept. A lovely pool area and great views! ,A Google Maps review about a Resort hotel. ###
,,,"A little dated and could use a little more variety of restaurants and more local cuisine.
But, great location and views.
Breakfast options are not good, and my Hilton Honors status didn't get me squat outside of choosing a good room.",Hilton Sandestin Beach Golf Resort & Spa,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNjcWFycGV3EAE,Resort hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV-1X1URZkYgRzpJ29oiz7y4,,A Google Maps review about a Resort hotel. ###," Great family oriented hotel on the lake.  Friendly and accommodating staff.  We always stay in one of the original cabins that have balconies and lake views, no A/C but fans are provided and the weather is usually good.  Excellent restaurant and bar on site, large outdoor patio overlooking the lake, large pool,  great activities for the kids and they love getting shots and boarding passes at the Adventure Center. ",A Google Maps review about a Resort hotel. ###
,,,The VIP Hostesses are very nice and helpful . And great atmosphere.,Harrah's Cherokee Valley River,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNNLWJ6T2x3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," Nice, clean rooms with plenty of little amenities to take the sting out of life on the road. A1 chip for purchase in the attached casino surely saved me some money on food and drink purchases. Security carts available for rent for the cavernous walk to and from your room are a nice touch. ",A Google Maps review about a Hotel. ###
,,,Very friendly staff. They keep the environment very clean. We had a great time there on New Year's Eve!,Harrah's Cherokee Valley River,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURNd2R5dmhBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," Comfortable rooms and a good, if a bit pricy, restaurant in the hotel. ",A Google Maps review about a Hotel. ###
,,,Fun. But restaurants are closed only fast food. Some games are outdated. Masks required.,Harrah's Cherokee Valley River,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURDd2E2dEhBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," Rooms were too hot..we slept with the sliding glass door wide open, but the metal frame was so cold we woke up with aches and pains. Besides that, we had fun. ",A Google Maps review about a Hotel. ###
,,,Not overly friendly checkin. Certainly didn’t go out if her way to provide any addl info. Smoke free  room reeks of cigarette smoke. Lumpy mattress. No decent restaurants on site. Would NOT return.,Harrah's Cherokee Valley River,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURoalAtTy1BRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," The hotel is a great choice for a stay in Hollywood. The staff is eager to help, the rooms are spacious and clean, and literally, everything is within walking distance. I parked my car at the hotel when I arrived and didn't touch it again until I left four days later. There are three restaurants and a coffee shop on the premises and everything is very conveniently priced. Everything about the stay was wonderful EXCEPT for the bed in our room. It sloped toward the middle, toward the husband, and it was very difficult to not have one or both of us sliding towards each other throughout the night. Perhaps I had an odd room, but I would strongly suggest asking about the beds before choosing the room for a stay there. ",A Google Maps review about a Hotel. ###
,,,My first time for my 36th birthday it was late but it was fun for just a minute I can knock it off my bucket list now definitely want to go back when I have more money and more time and experience it really good beautiful place,Harrah's Cherokee Valley River,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNLd1kyZWpBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###, Great stop along the Gulf Coast. Rooms are larger than other hotels.  Pool area is great. Beach access is fantastic.  Bowling alley and game area for kids.  Food is great at the ROOF restaurant.  The outdoor deck overlooks the beach. ,A Google Maps review about a Hotel. ###
,,,"All open areas including food court and Casino are cold constantly freezing, it's almost like they have no heat! The cable channels are very limited. Having to pay for your wireless internet in the rooms is ridiculous when you can go downstairs and login on the casino floor for free. Food was a little pricey, yet always hot and fresh. All the employees were always friendly and smiling. We will return with winter clothes and coats to wear indoors.",Harrah's Cherokee Valley River,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNJajh6dW53RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," A great hotel with even better location. Right beside Santa Monica park. The rooftop bar is nice with good drinks and ambience. I got an awesome deal on travel sites that included an ocean view deluxe room with two good size beds and a very high tech TV that swiveled from the sofa to the wall in the corner. Check early for rooms with views of the ocean.
Highly recommend this hotel for location and view.

The rooftop bar staff is hit or miss. One awesome bartender in particular but everyone else was disinterested and dismissive. It was as if they were making us veteran hotel guests a drink instead of patrons that were willing to spend money.

All in all a great experience at the The Fairmont.",A Google Maps review about a Hotel. ###
,,,Very nice facilities.  Staff in friendly and helpful throughout hotel and casino. Casino is full of plenty of games to play. Food court is nice with lots of different choices. Game areas are clean and sanitized after each use. Hotel rooms are clean and sanitized very well. Rooms are nice and comfortable and I had a nice view of the mountains.,Harrah's Cherokee Valley River,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNDdjQzMlJnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," First off.. this is one of the cleanest hotels I have been to in a LONG time. The rooms are big, the bed was super comfortable, the bath tub had no signs of any sort of wear, even the hallways and entrance look great.

The staff was very friendly and helpful.

The breakfast had a lot of options, wasn’t just cereal, waffles, and toast like most other hotels.

The only thing that would of made this experience come up one star was if they were next to have the pool open. That’s it.

I recommend this highly if you are traveling in the area and are looking for a nice place to stay!! ",A Google Maps review about a Hotel. ###
,,,"$$$$$$ need I say more? I mean come on, it's a Harrah's Casino.... We all love this place.",Harrah's Cherokee Valley River,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNZdF9HVXN3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###, I have visited this hotel on 3 occasions over the past year. We do a couple of days on and then head to the coast. The first visit we treated ourselves to one of the premium rooms as my husband's 50th birthday was the first overnight visit. The room and view were stunning. We were in room 341 with a full balcony. The pillows were fabulous (recommend the fluffiest) and you get your tea and coffee room service. The staff absolutely cannot be faulted and it's a lovely calming place to unwind for a couple of days. The second visit was for a long weekend and we were booked on to one of the premium rooms in the new building that overlook the beach. We upgraded on arrival to have a,A Google Maps review about a Hotel. ###
,,,Won a few grand and went home great fun.,Harrah's Cherokee Valley River,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR3MU9HXzNnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," Good breakfast. Older hotel but nice rooms, and good price point in the area. A little dated, the doors to the pool kinda don't close correctly, but overall good place to stay in Marina Del Rey. ",A Google Maps review about a Hotel. ###
,,,Love this small casino always lucky in winning just need to hit a BIG one!!!,Harrah's Cherokee Valley River,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNtcmFXVm53RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," Nice little hidden spot in a mediocure neighborhood. A little dirty, a little smelly. Nothing crazy. The drinks were great and the bartender was so sweet and nice to us even though we came in a group of 11 and were pretty rowdy. ",A Google Maps review about a Hotel. ###
,,,"No, No smoking, area that is separate from all the smokers!! The slots did not pay out enough to keep me playing very long. I will not return due to the smoking issue.",Harrah's Cherokee Valley River,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURnMmFDM25BRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," It was a moderate experience for me, as I was deceived about the room I was getting. But, the customer service was good and the room was relatively clean. ",A Google Maps review about a Hotel. ###
,,,Nice place to stop on our vacation in the Smoky Mountains,Harrah's Cherokee Valley River,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURHbktUNWdRRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," I attended my son's wedding here in October 2017. The wedding was held outdoors on the beautiful beach. The guests enjoyed cocktail hour on the beach before the ceremony began. It was absolutely breathtaking. After the ceremony, there was an open house for cocktails and appetizers followed by a fabulous dinner and entertainment in the ballroom. The bride and groom stayed in the week before their wedding in a beautiful suite with a nice view of the ocean. All the guests staying at the hotel also attended a refreshing towel and fruit welcoming party in the evening. The staff were all professional and helpful with questions each guest had. I would highly recommend attending a wedding at The Hilton Sandestin to any guest at this resort. ",A Google Maps review about a Hotel. ###
,,,"This place is ""Starting"" to grow on me. Much better atmosphere than my visit back in November 2021. Masks are encouraged but not Forced on you. The Food court has gotten back into it's groove and the options are plentiful and given a 4 Day 3 night stay we had tried just about everything with no complaints. The main Restaurant was superb, my Steak couldn't have been cooked any better and exactly as I requested. Medium with no seasoning only salt and hint of cracked pepper. This place still has plenty of real table games(it's nice have a real human for a dealer). They still have a mix of virtual table machines but the balance was much better than a lot of other out of the way casino resorts are going. Great selection of slots but still like all the other casinos, they are very tight. The areas for those not able to gamble was open and they had plenty to do to keep them busy. I recommend you check out their website to see all the options and entrainment available to anyone traveling with young people. I seen quite a few on this trip and they seemed quite happy and talkative. In all, we enjoyed this visit but I still miss my Wisconsin favorites. However, this one will definitely grow on you. Enjoy and definitely Good Luck! You'll need it, Lol.
Update 8-14-22; I just spent two nights here and this place just keeps getting better. Slots seem to be a little less tight and I actually walked out ahead this time, significantly 😁. I noticed a lot more staff, slot attendants doing hand pays, Security, cleaning personal and the drink servers we're around checking up on everyone very regularly. I still have to get used to the higher drink prices (""We're not in Wisconsin anymore""😂). The area is Beautiful and lots to do if you need a break and you're not in the gambling mood. If only they had a Spa this would definitely be a 5 ⭐⭐⭐⭐⭐ Resort. Hint, hint!!!",Harrah's Cherokee Valley River,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURtemVqeVlREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," As busy as it is, the hotel maintains a great level in amenities and cleaning staff as best as possible yet. If you want a place with a full range of amenities and top class service, this is not the place for you. That being said, the staff is friendly and does their best to help. Parking is in the structures under the hotel, and the pricing for parking seems the same as many other hotels, about $45/night which is on par with other areas and resorts of comparable price and star rating. Also, The pool area is nice, and there are beach chairs, towels and umbrellas you can borrow and use. The greatest annoyance is that it's simply too busy and everything takes a little longer to get to you",A Google Maps review about a Hotel. ###
,,,I  had a bad day and ended up at the casino!! Everyone was so damn nice from when I checked in to get my new Falcon card to when I left with a cup of coffee!!,Harrah's Cherokee Valley River,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQtczR5R1d3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJV_ZFzAzhXogRznFar4rE-XM,,A Google Maps review about a Hotel. ###," A very good hotel, with a very good restaurant, and lovely rooms. If you don't have activities for the kids in Los Angeles, this is a great place to stay, and then go on a day visit to the city.
❗️There is some confusion in the reception as to which restaurant you may use. Be sure to ask specifically for the pool restaurant, otherwise they will direct you elsewhere. ",A Google Maps review about a Hotel. ###
,,,I can't say enough good things about this place! Staff is so awesome! So peaceful and quiet. The most comfortable bed EVER!,Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURNM016THV3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###," Great place for a Lunch or Dinner! I was going for dinner and drinks, the ambiance is excellent! The staff was very friendly, yet professional. The Cajun Chicken Pasta was amazing! ",A Google Maps review about a Hotel. ###
,,,I do not recommend the worst hotel that could exist because it does not have hygiene or cleanliness the horrible rooms with the stench of cigarettes and marijuana is not recommended for anyone or children the bathrooms in poor condition and the bed sheets torn the dirty curtains fatal everything  very bad horrible,Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNxdksycHJnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###, Nice view with breakfast included. State park gets a 5 star from me. Amazing. ,A Google Maps review about a Hotel. ###
,,,"The room smelled like mold, there were cigarette holes in the blankets, the doors were dirty, the room itself was absolutely gross, noticed some bed bugs, and the front desk customer service was terrible. They kept trying for cash instead of a card, seemed reluctant to refund the room cost, though it was returned as well as the unmentioned $100 deposit. Card was charged twice for $70. Lots of people hanging around outside. Didn't feel comfortable leaving my car unattended even just for the 5 minutes we were in the room. Pretty sure the 5* reviews are fake. DO NOT STAY HERE. Go to the Comfort Inn a couple of miles away.",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNLNU5xZDBnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###, Came for an affordable night for some rest. This hotel has some serious parking issues. There is no valet and if you dont get a spot close to the hotel on a busy event weekend forget about it. There are signs saying you can only park for 10 hrs but I even saw some 12 hr and there was a lot of parking ticket wapners on cars saying guests had parked too long. There is a parking garage but thats limited to stay over the 10 hrs. ,A Google Maps review about a Hotel. ###
,,,"Quick trip to Kansas City. Hotels aren’t as cheap as they used to be. Staff was helpful, the room opened up to the outdoor pool and the breakfast was okay.. pancakes, cereal and juices. The rooms were small a bit tight with 2 kids that’s why I enjoyed being open to the pool",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURPc2FQQjNBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###," Love the Popeye's in the front lobby.
Good start to my day. ",A Google Maps review about a Hotel. ###
,,,"Rundown, a bit smelly, rusting metal, cracked glass in door, rooms are not cleaned daily nor are towels replaced, only hot food at breakfast is pancakes, worst coffee ever, truck was broken in to in parking lot. Refrigerator and microwave in room.",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNXemVpb21nRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###, This is a very clean hotel with friendly workers and very affordable!! Great indoor pool and hot tub!!! Very wearable gym!!! Excellent breakfast and coffee delivered to your room in the morning. If you need extra coffee just ask the front desk and they will bring it to your room for you. Very pleased with our stay here and we will definitely stay here again next time we head to Florence. 5 star rating for the Alista Resort of Florence. ,A Google Maps review about a Hotel. ###
,,,"I really didn't like it, it's a old hotel named Quality Inn, just having the name doesn't mean that you will find what you expect, it was creepy and breakfast horrible, I won't ever would do my reservation base on their name, or base on the pictures that hotels is showing they're not accurate, Quality inn hotels definitely are getting bad letting any hotel get their name on.",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNXaTY3czB3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###, Amazing PB&J fries. Close to the beach and the Mercedes museum. ,A Google Maps review about a Hotel. ###
,,,"20 minutes in and out! Bedbugs! Disgusting. Smokey, walls rotten and moldy in hallways, exterior door locked shut. No elevator, no air in hallways. No phone in room, deadbolt non functional. This place needs to be shut down. How is this dump even health department approved!?",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR1enZIbHB3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###," Nice place for a short stay,what you see is what you get.It value for the price. ",A Google Maps review about a Hotel. ###
,,,Diamond member. Stay at hotels all over America. Avoid this place. Rooms stink.   Sketchy all around. Wont be back,Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURTem9XNHBnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###, A nice steak...a right size....worth the price....a nice restaurant....a right size....free parking.....and a perfect location downtown LA off Wilshire blvd...I really enjoyed my Mother's day weekend eating a nice meal in this Hotel Wilshire Austin Hotel...peacefully ,A Google Maps review about a Hotel. ###
,,,"Non smoking room smelled strong of  cigarette smoke. Was so strong that the t- shirt I slept in reaked of it when I pulled it out of my suitcase today to wash it. Carpet was absolutely disgusting,bottom of my socks were black. Toilet was so loose it slammed into the wall if you sat on it. Toilet seat was nasty.Very thin walls,can clearly hear everything in your neighbors room.Room doors slam close. Very dirty and run down",Quality Inn & Suites,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNXOHNxZFFnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###," Only place during my time in LA for which there are no photos...
The best place was a restaurant in the hotel: a lovely breakfast, cherry tomatoes and smoked salmon, scrambled eggs and coffee − it felt weirdly like home!
Add: free parking, free Wifi, easy access to Santa Monica, beautiful sheets, nice and quiet environment.  Little balcony from the room.  24h gym with everything you need, staff is super nice.  Frankly would have paid for the room for 10% more, paid for the amenities for 50% less, winner!  The only less good note is the bathroom door lock, even after several minutes of trying to close it it kept on open... ",A Google Maps review about a Hotel. ###
,,,"Cute place to stay. There is a small swimming pool and gym, but not only open, depends on the season.
Not far from the airport. Any questions better ask by call at Customer service.
There are nice greens around the hotel. That's why there is amazing smell of flowers and greens 🌺🌺🌺 outside 👍",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQyem9uSzZRRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###," Love this hotel!! Has the Ramond inn vibe, but nicer. Employees are super friendly. Pool and area are clean. Rooms are spacious. Right on beach. No better place to spend Memorial weekend! ",A Google Maps review about a Hotel. ###
,,,Worst bathrooms ... stiff bed... it should be called “worst quality” inn,Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURVOVlQeWxnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###," Old, rusty, crumbling including mattress. A total disappointment. ",A Google Maps review about a Hotel. ###
,,,Dont let the nice lobby fool you. Rooms are dated and the odor of mold is present everywhere. The first set of bedding we had smelled of bad body odor. Rooms are in poor condition and couldn't even take a shower because of no hot water. Only positive is the staff was great!,Quality Inn & Suites,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMwOTQ2dVBnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###," We were in Salt Lake City 2 days and decided to stay here one night.
We found good reviews on line and decided to give it a go.
WELL WE WERE VERY surprised about what a beautiful facility this place is. 
Most people are reviewing the outdoor facilities in their reviews and I have to say the outdoor gardens are OK but the facilities inside and in the room are just beautiful.
There is a lot of history and the owners have really kept it to its former glory and surrounded their property with their memories and collections.  They have done a very very good job and they should be very proud of both the facilities and their collections. ",A Google Maps review about a Hotel. ###
