text,reviewId,url,placeId,categoryName,stars,reviewImageUrls/0,prompt,completion
"Great place for everyone, family,friends or date night (fyi, if your thinking of date night, Saturdays they have a child curfew at 8pm, Anyone under 18 will be ask to leave) We were here on Monday around 2pm and it wasn’t crazy busy or maybe it was but it’s a spacious place. Staff were friendly, facility was clean, food delicious at the lounge, they also have a cafe area where they sell snack items. My phone died before I could take more pics, but will be back for more fun.",ChdDSUhNMG9nS0VJQ0FnSUNPeDhhSTd3RRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipPkg8t94k0tFB26DRnaI1kJrIJTr0I2PM-WnqUV=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"Great place for everyone, family,friends or date night (fyi, if your thinking of date night, Saturdays they have a child curfew at 8pm, Anyone under 18 will be ask to leave) We were here on Monday around 2pm and it wasn’t crazy busy or maybe it was but it’s a spacious place. Staff were friendly, facility was clean, food delicious at the lounge, they also have a cafe area where they sell snack items. My phone died before I could take more pics, but will be back for more fun."
"Great place to go have some fun with family / friends.. whether you like bowling, mini-golf, go-karts, arcade games, laser tag.. they even have some amusement park type rides.. good food n drinks.. good vibes.. lots of entertainment!",ChdDSUhNMG9nS0VJQ0FnSURPb3VMQXNBRRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipNBj7Gz-2TwxaW4LazBt3i2PlCBbJ1iKRE2-iZ1=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"Great place to go have some fun with family / friends.. whether you like bowling, mini-golf, go-karts, arcade games, laser tag.. they even have some amusement park type rides.. good food n drinks.. good vibes.. lots of entertainment!"
"Impressed on the size and variety of things to do at Frankie's. Love the fact they have mini golf and 3 cart tracks. The place is spacious and lots of indoor and outdoor seating to eat or just hang out. Lots of arcade games to play and enjoy. They also have lazer tag, indoor bumper cars and virtual reality games.",ChdDSUhNMG9nS0VJQ0FnSUN1NGZyX2x3RRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipP5pjla_xCaIfZEJ5UQVqnXKCKC7nE-_6ZaXJw6=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"Impressed on the size and variety of things to do at Frankie's. Love the fact they have mini golf and 3 cart tracks. The place is spacious and lots of indoor and outdoor seating to eat or just hang out. Lots of arcade games to play and enjoy. They also have lazer tag, indoor bumper cars and virtual reality games."
Cool spot for all ages! They have a plethora of games & several rides. We celebrated my little brother's 6th birthday here & the food was inexpensive. We had a ball!! We also took over the 🏀 games. My family is very competitive 🤣🤣 prices are reasonable!,ChdDSUhNMG9nS0VJQ0FnSUR1aDc2UDhRRRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipN6SVzUomFIZxo0stXrfSsZcAvDbVx9VcQmXdPo=w150-h150-k-no-p,A Google Maps review about a Amusement park.,Cool spot for all ages! They have a plethora of games & several rides. We celebrated my little brother's 6th birthday here & the food was inexpensive. We had a ball!! We also took over the 🏀 games. My family is very competitive 🤣🤣 prices are reasonable!
"Fun, Smiles, Joy, Screams, Excitement, Family Fun, Corporate Team Building, Awesomeness is what you get at Frankie's. I came here for my first time for a team members birthday and they LOVED IT! Then I brought my clients here for fun as an exciting REALTOR® who knows and cares for their clients. We absolutely LOVED IT. START by getting a card and load it up. 2. Hit the outside adventures and enjoy mini golf or the racing! Oh, don't forget the Slick Track where you can drift. 3. Back inside let the kids play laser tag? While y'all hit the virtual rollercoaster interactive Dark Ride and laugh the whole way. 4. Hit the arcade where you have something for everyone. From Mario Cart, to competition games, to basketball hoops and the ""Big Drop"" 5. Keep your eyes out for the bumper carts indoors. 6. The bowling is intense with great lanes, shoes and wow music. Sneak to the back to get a drink if you desire. 7. Enjoy more of their food selection around the corner at the cafe. 8. Finally, don't forget to trade in your arcade points for Awesome well valued prizes and candy before you go. Frankie's! TRY IT OUT. P.S. try the ""virtual hyper deck"" a fun experience!",ChdDSUhNMG9nS0VJQ0FnSUN1eU5PV2tRRRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipONT-SwG_PkU-Csg38KLWDXe44aB81flTcmtAc0=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"Fun, Smiles, Joy, Screams, Excitement, Family Fun, Corporate Team Building, Awesomeness is what you get at Frankie's. I came here for my first time for a team members birthday and they LOVED IT! Then I brought my clients here for fun as an exciting REALTOR® who knows and cares for their clients. We absolutely LOVED IT. START by getting a card and load it up. 2. Hit the outside adventures and enjoy mini golf or the racing! Oh, don't forget the Slick Track where you can drift. 3. Back inside let the kids play laser tag? While y'all hit the virtual rollercoaster interactive Dark Ride and laugh the whole way. 4. Hit the arcade where you have something for everyone. From Mario Cart, to competition games, to basketball hoops and the ""Big Drop"" 5. Keep your eyes out for the bumper carts indoors. 6. The bowling is intense with great lanes, shoes and wow music. Sneak to the back to get a drink if you desire. 7. Enjoy more of their food selection around the corner at the cafe. 8. Finally, don't forget to trade in your arcade points for Awesome well valued prizes and candy before you go. Frankie's! TRY IT OUT. P.S. try the ""virtual hyper deck"" a fun experience!"
"It was our first time there I took my 6yr old daughter & 1 of her friends and they had a blast! They had everything from go carts, bumper cars, lots of rides, huge arcade & a restaurant & bar. The place was pretty busy but, was lots of fun for the kids. Also, its kind of pricey to eat there so we decided to grab something to eat at Chic Fil A before we went in. We just had an awesome time we spent about 3hrs there & we plan on going back again in a few weeks we just love it that much! We highly recommend this place for familys or really anybody who likes to have fun!",ChdDSUhNMG9nS0VJQ0FnSUNXai1PVTJ3RRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipOmzevGLxZSSAY0okPBEoIztH4XB7nqxH6ZWOQ9=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"It was our first time there I took my 6yr old daughter & 1 of her friends and they had a blast! They had everything from go carts, bumper cars, lots of rides, huge arcade & a restaurant & bar. The place was pretty busy but, was lots of fun for the kids. Also, its kind of pricey to eat there so we decided to grab something to eat at Chic Fil A before we went in. We just had an awesome time we spent about 3hrs there & we plan on going back again in a few weeks we just love it that much! We highly recommend this place for familys or really anybody who likes to have fun!"
"This place is not just a place for children, if you wanted to go on a date, I could see adults going here and really enjoying them selves. It has food, drinks, games and rides. What more can you want for fun!! Oh yeah, my children had a blast!!! FYI. I had six children with me and I spent about $260.00 dollars which cover ever ride and almost all the games. Its a win win place!! After all you get point for playing games and then you  turn your point in for gifts. It's like a Chuck E cheese and amusement park put together.. Enjoyed 😉",ChZDSUhNMG9nS0VJQ0FnSUQyNlpxalhREAE,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipOFOdG30Jv5Ff1yOoDs2vWbd_tTMEWOrMMvvEww=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"This place is not just a place for children, if you wanted to go on a date, I could see adults going here and really enjoying them selves. It has food, drinks, games and rides. What more can you want for fun!! Oh yeah, my children had a blast!!! FYI. I had six children with me and I spent about $260.00 dollars which cover ever ride and almost all the games. Its a win win place!! After all you get point for playing games and then you  turn your point in for gifts. It's like a Chuck E cheese and amusement park put together.. Enjoyed 😉"
"Great time with ladies bowling. Ordered food and drinks which were a little costly, but it's expected on a Saturday night. Make reservations if you are bowling as they are busy, and it makes it easier to get a lane. Our lane kept having issues, but the manager did give us a free game. Great outing for ladies, date or family.",ChdDSUhNMG9nS0VJQ0FnSURldkppQTdnRRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,4.0,https://lh5.googleusercontent.com/p/AF1QipP0FKsrY5m1WiQGFg1QcG5l1wfs5uZ7G4vwrpvX=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"Great time with ladies bowling. Ordered food and drinks which were a little costly, but it's expected on a Saturday night. Make reservations if you are bowling as they are busy, and it makes it easier to get a lane. Our lane kept having issues, but the manager did give us a free game. Great outing for ladies, date or family."
"Went out for a play date with some friends! Definitely had fun with the kiddos here we got there at Noon it was the perfect time to arrive. They do get busy fast! This place is enjoyable for all the family. Definitely will be returning. If you have young kids after 5pm
On weekends expect a crowd.",ChdDSUhNMG9nS0VJQ0FnSURCcU16OTRRRRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipMcz5E1cBNX_qggDopL5RpAG5Nb44yOQGgzgbRk=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"Went out for a play date with some friends! Definitely had fun with the kiddos here we got there at Noon it was the perfect time to arrive. They do get busy fast! This place is enjoyable for all the family. Definitely will be returning. If you have young kids after 5pm
On weekends expect a crowd."
"What an amazing place and amazing experience.  My granddaughter and daughter absolutely loved it at Frankie's. They loved the rides, the go carts and Laser tag. So much to do all at one place, you could never get bored.",ChZDSUhNMG9nS0VJQ0FnSURldHFHc0Z3EAE,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipOvJ3UuCu_8hT4sbR1H1I5dozaY6SCMO9FxRL9O=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"What an amazing place and amazing experience.  My granddaughter and daughter absolutely loved it at Frankie's. They loved the rides, the go carts and Laser tag. So much to do all at one place, you could never get bored."
"Wow is all I can say! This place was insane!!! Hugeeeeee game selection! Vr. Immersive VR. 8d movie. Arcade games. Claw machines. Go cart tracks (4) carnival rides (3) tons of stuff to do like you could spend the whole day here an still not do everything!
10/10 we will 100% be coming back!!
Also hugeeee prize selection. Good prizes for good ticket cost.
2 adults and 1 kid playing we spent 100 bucks and was there for 5 hours.",ChdDSUhNMG9nS0VJQ0FnSUMyanNDczhBRRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipNG3tw8lQBwCtvaOEp2y3cdQVxwlid3YA4EBHwv=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"Wow is all I can say! This place was insane!!! Hugeeeeee game selection! Vr. Immersive VR. 8d movie. Arcade games. Claw machines. Go cart tracks (4) carnival rides (3) tons of stuff to do like you could spend the whole day here an still not do everything!
10/10 we will 100% be coming back!!
Also hugeeee prize selection. Good prizes for good ticket cost.
2 adults and 1 kid playing we spent 100 bucks and was there for 5 hours."
We had an amazing time here this past weekend. My husband and I were on a little weekend getaway and decided to come here. We got here as soon as they opened Saturday morning and had a blast. Our absolute favorite was the virtual reality games! So much so we went and purchased an oculus VR game lol We’ll definitely be back and next time we’ll bring our kids 🤣🤣🤣,ChZDSUhNMG9nS0VJQ0FnSUQyM3R2c1dnEAE,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipNLV9UVERSJEEgcq68ZNGLaIiilYJRAk4rLGAzR=w150-h150-k-no-p,A Google Maps review about a Amusement park.,We had an amazing time here this past weekend. My husband and I were on a little weekend getaway and decided to come here. We got here as soon as they opened Saturday morning and had a blast. Our absolute favorite was the virtual reality games! So much so we went and purchased an oculus VR game lol We’ll definitely be back and next time we’ll bring our kids 🤣🤣🤣
"We had a fun time here. Lots of different games and options. Between arcade style shooters and cranegames there is something for everyone to delight in. A great family place during the day. And more mature crowd in the evening. Rides inside like bumper cars and go karts/mini golf outside. This place was cool. It feels like it was a little steep for the price compared to some places we have gone to. But it was still worth it. Had a small issue when we went to get a prize. They were out of but still had on display. Clara was awesome and helped us out. And I ended up getting the gryphon I set out to win! Food in the Cafe looked alright but we didn't eat.
Would recommend as a place to stop off and bring out your inner child ^.^",ChdDSUhNMG9nS0VJQ0FnSUNoM2NiMzF3RRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,4.0,https://lh5.googleusercontent.com/p/AF1QipMUsp-Vd3uAQy9v6kwyvBok3Ro4vPx57Q0UoR0_=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"We had a fun time here. Lots of different games and options. Between arcade style shooters and cranegames there is something for everyone to delight in. A great family place during the day. And more mature crowd in the evening. Rides inside like bumper cars and go karts/mini golf outside. This place was cool. It feels like it was a little steep for the price compared to some places we have gone to. But it was still worth it. Had a small issue when we went to get a prize. They were out of but still had on display. Clara was awesome and helped us out. And I ended up getting the gryphon I set out to win! Food in the Cafe looked alright but we didn't eat.
Would recommend as a place to stop off and bring out your inner child ^.^"
We had a good time at Frankie's. We Celebrated my Daughter in law Birthday there.. The staff there was nice and friendly..  We will be came...,ChdDSUhNMG9nS0VJQ0FnSURCOHFDNzdRRRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipPLg2_rizBR3A9xOy4OfBTppZcJrmVysaestGaU=w150-h150-k-no-p,A Google Maps review about a Amusement park.,We had a good time at Frankie's. We Celebrated my Daughter in law Birthday there.. The staff there was nice and friendly..  We will be came...
We went to frankies back to back after 1st visit. My husband had a great time playing his favorite games while i kept the kids 😆. We did go on couple of the rides. The go karts are so much fun i can go on them all day. Down side is you will spend a lot of money if you stay there longer lol.,ChZDSUhNMG9nS0VJQ0FnSUNHLU9MZlpnEAE,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,4.0,https://lh5.googleusercontent.com/p/AF1QipMpkbL2MbX7GTVLZKI5WZBAK_i-w-ReUoJ9Tz-c=w150-h150-k-no-p,A Google Maps review about a Amusement park.,We went to frankies back to back after 1st visit. My husband had a great time playing his favorite games while i kept the kids 😆. We did go on couple of the rides. The go karts are so much fun i can go on them all day. Down side is you will spend a lot of money if you stay there longer lol.
"Amazing. Had a blast. It's like a miniature amusement park, and Chuck E Cheese for adults!",ChdDSUhNMG9nS0VJQ0FnSUNCNjdMcm13RRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipN--4Q5ggCJXY9aVdiOLIxZfirnfsijoBoe9StY=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"Amazing. Had a blast. It's like a miniature amusement park, and Chuck E Cheese for adults!"
My first time visiting Frankie's with family.  Definitely worth visiting again! Had a great time playing games. The food was ok.,ChdDSUhNMG9nS0VJQ0FnSUR1MU1pNXFBRRAB,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,4.0,https://lh5.googleusercontent.com/p/AF1QipONYVmMqvISgr1S_oGBZBV5q2C7ImuolKIppNNr=w150-h150-k-no-p,A Google Maps review about a Amusement park.,My first time visiting Frankie's with family.  Definitely worth visiting again! Had a great time playing games. The food was ok.
"SUPER EXPENSIVE, lackluster staff, lots of the games and machines are broken.  Parking can be non existent on the weekends. It’s clean though. They keep the floors and bathrooms clean.",ChZDSUhNMG9nS0VJQ0FnSUR1MmZLQkZnEAE,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,3.0,https://lh5.googleusercontent.com/p/AF1QipN5s-yKOZyiiXYPAB2LCrr04QHi5bUL-By2BwTK=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"SUPER EXPENSIVE, lackluster staff, lots of the games and machines are broken.  Parking can be non existent on the weekends. It’s clean though. They keep the floors and bathrooms clean."
"Fun place for all age groups. Go karts 2outdoor tracks, bumper cars, oudoor rides, bowling, bar, cafe, video games, TV's, etc",ChZDSUhNMG9nS0VJQ0FnSURCeGNMVk1REAE,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,4.0,https://lh5.googleusercontent.com/p/AF1QipMLgOYe0PgLt9DdFoA9DYZ7n-Nw_U3nAuEbCKyh=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"Fun place for all age groups. Go karts 2outdoor tracks, bumper cars, oudoor rides, bowling, bar, cafe, video games, TV's, etc"
"The place is quite LOUD,.  You practically have to shout to hear one another inside the arcade play area

The food prices are exorbitant! - I wish i had taken a picture!",ChZDSUhNMG9nS0VJQ0FnSUNocS1pS1JnEAE,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,3.0,https://lh5.googleusercontent.com/p/AF1QipM-K_ZPt2AsRW5m5vjdovWINawL8y3LGeBR_F6V=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"The place is quite LOUD,.  You practically have to shout to hear one another inside the arcade play area

The food prices are exorbitant! - I wish i had taken a picture!"
"What a great place to spend the day with family and friends! Load up your Frankie's Fun Card, then spend it for indoor games (laser tag, bowling, video), experiences (3D, VR), food, bowling, or outdoor rides and mini golf. There's something here for kids and adults of all ages. Had a blast!",ChZDSUhNMG9nS0VJQ0FnSUNxN01pQWRBEAE,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipNeFw8dhwNQqcP1v2Y7iVNGRmC2fd1GkGulS1YP=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"What a great place to spend the day with family and friends! Load up your Frankie's Fun Card, then spend it for indoor games (laser tag, bowling, video), experiences (3D, VR), food, bowling, or outdoor rides and mini golf. There's something here for kids and adults of all ages. Had a blast!"
"The family and I had a blast!!! We made sure to get there right at opening. Enjoyed some bowling, had a good lunch. Highly recommend the cheese pizza and loaded nachos. Then we had some fun on bumper cars and the swings. Finished off with some mini golf. We will definitely be back. Arcade and go carts are definitely next!!!",ChZDSUhNMG9nS0VJQ0FnSUNxd05pcEpnEAE,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipMYLY1d32dBJdPL4MXMrAk5EEv-0D49KWTQWd04=w150-h150-k-no-p,A Google Maps review about a Amusement park.,"The family and I had a blast!!! We made sure to get there right at opening. Enjoyed some bowling, had a good lunch. Highly recommend the cheese pizza and loaded nachos. Then we had some fun on bumper cars and the swings. Finished off with some mini golf. We will definitely be back. Arcade and go carts are definitely next!!!"
So much fun love this place.love the 3d theater.,ChZDSUhNMG9nS0VJQ0FnSUNlMjV1TGJREAE,"https://www.google.de/maps/place/Frankie's+of+Charlotte/@35.2366041,-80.9576989,11z/data=!4m6!3m5!1s0x8856a70a8619c565:0xcb335a5d41f2ae3b!8m2!3d35.373329!4d-80.82554!16s%2Fg%2F11fhyyb8nr?hl=en",ChIJZcUZhgqnVogRO67yQV1aM8s,Amusement park,5.0,https://lh5.googleusercontent.com/p/AF1QipPFxIai9cCQNaxCQ473iNKNsrGYJuFoTVxEsXsm=w150-h150-k-no-p,A Google Maps review about a Amusement park.,So much fun love this place.love the 3d theater.
"Not a bad place for a cheap hotel!! Front desk person was very nice and very helpful!! We even cracked a couple of jokes, had to keep it light and happy 😊!!!! Thanks for all your help and patience with us!!!",ChdDSUhNMG9nS0VJQ0FnSUNldnFEQm93RRAB,"https://www.google.de/maps/place/Quality+Inn+%26+Suites/@39.1749414,-94.597929,12z/data=!4m2!3m1!1s0x87c0fb95b885585d:0xd83c5bc38421066f?hl=en",ChIJXViFuJX7wIcRbwYhhMNbPNg,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipPJ-G9iSOzykZPFgBF5htHBQAZBt6Cc_5l0SH7V=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Not a bad place for a cheap hotel!! Front desk person was very nice and very helpful!! We even cracked a couple of jokes, had to keep it light and happy 😊!!!! Thanks for all your help and patience with us!!!"
"Smelly already on the hallway, RM. 138 has fire alarm but removed which is a violation. The ceiling on top of bath tub is ready to fall which is also a risk. Rusty tub. Patches of paint on the ceiling.",ChdDSUhNMG9nS0VJQ0FnSURlamIzUTdBRRAB,"https://www.google.de/maps/place/Quality+Inn+%26+Suites/@39.1749414,-94.597929,12z/data=!4m2!3m1!1s0x87c0fb95b885585d:0xd83c5bc38421066f?hl=en",ChIJXViFuJX7wIcRbwYhhMNbPNg,Hotel,3.0,https://lh5.googleusercontent.com/p/AF1QipMo9z75Z9g1bSBRmyNiamYt_BCkEeJs3YHVBLUr=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Smelly already on the hallway, RM. 138 has fire alarm but removed which is a violation. The ceiling on top of bath tub is ready to fall which is also a risk. Rusty tub. Patches of paint on the ceiling."
"Badly run down. Smoke detector ripped out of ceiling. Hair dryer ripped out of wall. Sink cracked, tiles missing, no sink plug. Safety latch ripped off door frame. Furniture stained and dirty. Most lights didn't work. Loose outlets in the walls. Air conditioner filthy.
We arrived late - saving graces were clean bedding, clean (if poorly maintained) bathroom and clean terry. We slept and moved on early.",ChZDSUhNMG9nS0VJQ0FnSURPd2RQZ0F3EAE,"https://www.google.de/maps/place/Quality+Inn+%26+Suites/@39.1749414,-94.597929,12z/data=!4m2!3m1!1s0x87c0fb95b885585d:0xd83c5bc38421066f?hl=en",ChIJXViFuJX7wIcRbwYhhMNbPNg,Hotel,1.0,https://lh5.googleusercontent.com/p/AF1QipNYRmQK9wrmPZSdCejJrk5aZNEPwhSb6Y65yi5G=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Badly run down. Smoke detector ripped out of ceiling. Hair dryer ripped out of wall. Sink cracked, tiles missing, no sink plug. Safety latch ripped off door frame. Furniture stained and dirty. Most lights didn't work. Loose outlets in the walls. Air conditioner filthy.
We arrived late - saving graces were clean bedding, clean (if poorly maintained) bathroom and clean terry. We slept and moved on early."
